eventid,iyear,imonth,iday,country,country_txt,provstate,city,latitude,longitude,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,corp1,target1,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,nwoundte,ishostkid,nhostkid,hostkidoutcome,hostkidoutcome_txt,nreleased,related
2.02E+11,2015,6,25,214,Ukraine,Donetsk,Berezove,47.765811,37.580953,"06/25/2015: Assailants opened fire on an International Committee of the Red Cross (ICRC) convoy in Berezove village, Donetsk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic, who denied involvement.",0,1,0,2,Armed Assault,12,NGO,International Committee of the Red Cross (ICRC),Convoy,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Under-barrel grenade launchers and small arms were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,6,25,214,Ukraine,Lviv,Lviv,49.824701,24.003817,"06/25/2015: A grenade detonated targeting a police vehicle in Frankivskiy neighborhood, Lviv city, Lviv oblast, Ukraine. A police officer was wounded in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,3,Police,Militsiya,Vehicle,Unknown,,6,Explosives/Bombs/Dynamite,15,Vehicle,A grenade planted inside a police vehicle was used in the attack.,0,0,1,0,0,,,,,
2.02E+11,2015,6,25,214,Ukraine,Luhansk,Shchastya,48.737247,39.231197,"06/25/2015: Assailants fired a mortar that landed and detonated in Shchastya city, Luhansk oblast, Ukraine. Two civilians were wounded in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Shchastya Town,Town,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",A mortar was used in the attack.,0,0,2,0,0,,,,,
2.02E+11,2015,6,26,69,France,Rhone-Alpes,Saint-Quentin-Fallavier,45.641734,5.124706,"06/26/2015: An assailant attacked an Air Products factory in Saint-Quentin-Fallavier town, Rhone-Alpes province, France. The assailant beheaded a supervisor and hung his head from a fence before driving a vehicle into a gas-filled warehouse. In addition to the slain supervisor, two other employees were injured in the attack. An individual, identified as Yassin Salhi, claimed responsibility for the incident.",0,1,0,6,Hostage Taking (Kidnapping),1,Business,Air Products,Factory,Jihadi-inspired extremists,,9,Melee,23,Knife or Other Sharp Object,A knife was used in the attack.,1,0,2,0,1,1,4,Hostage(s) killed (not during rescue attempt),0,
2.02E+11,2015,6,26,214,Ukraine,Kharkiv,Kharkiv,49.990203,36.231111,"06/26/2015: Assailants opened fire on a minibus in Chkalov street area, Kharkiv city, Kharkiv oblast, Ukraine. Two civilians were wounded in the attack. This was one of two similar attacks in Kharkiv city on June 26, 2015. No group claimed responsibility for the incident.",1,1,0,2,Armed Assault,14,Private Citizens & Property,Not Applicable,Minibus,Unknown,,5,Firearms,2,Automatic Weapon,,0,0,2,0,0,,,,,"201506260089, 201506260090"
2.02E+11,2015,6,26,214,Ukraine,Kharkiv,Kharkiv,49.989967,36.23211,"06/26/2015: Assailants opened fire on a minibus in Prospekt Geroyev Truda area, Kharkiv city, Kharkiv oblast, Ukraine. There were no reported casualties in the attack. This was one of two similar attacks in Kharkiv city on June 26, 2015. No group claimed responsibility for the incident.",1,0,0,2,Armed Assault,14,Private Citizens & Property,Not Applicable,Minibus,Unknown,,5,Firearms,2,Automatic Weapon,,0,0,0,0,0,,,,,"201506260090, 201506260089"
2.02E+11,2015,6,26,214,Ukraine,Odessa,Odessa,46.429645,30.76809,"06/26/2015: An assailant opened fire on Militsiya officers at Arcadia beach in Odessa city, Odessa oblast, Ukraine. One officer was killed and one officer was wounded in the assault. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,3,Police,Militsiya,Officers,Unknown,,5,Firearms,5,Unknown Gun Type,,1,0,1,0,0,,,,,
2.02E+11,2015,6,28,603,United Kingdom,Northern Ireland,Belfast,54.606593,-5.934812,"06/28/2015: Assailants threw an incendiary device at the Loyal Orange Institute Hall located on Clifton Street in Belfast, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Loyal Orange Institute,Orange Hall,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,A petrol bomb and paint were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,6,28,75,Germany,Saxony,Meissen,51.163024,13.487887,"06/28/2015: Assailants set fire to a refugee dorm in Meissen town, Saxony state, Germany. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,13,Other,Unknown,Refugee Dorm,Unknown,,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.02E+11,2015,6,28,214,Ukraine,Poltava,Hadyach,50.369355,33.986655,"06/28/2015: An assailant set fire to a Hatzolah ambulance in Hadyach city, Poltava oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,13,Other,Unknown,Hatzolah Ambulance,Unknown,"The specific motive is unknown; however, sources believed the attack was anti-Semitic.",8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.02E+11,2015,6,29,75,Germany,Schleswig-Holstein,Lubeck,53.865467,10.686559,"06/29/2015: An under-construction refugee hostel was set ablaze in Luebeck, Schleswig-Holstein, Germany. There were no reported casualties. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,13,Other,Unknown,Planned Refugee Hostel,Unknown,"The specific motive is unknown; however, sources suspected that the attack was part of a larger trend of violence against refugees in Europe.",8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.02E+11,2015,7,1,214,Ukraine,Poltava,Karlivka,49.451356,35.129808,"07/01/2015: Assailants launched grenades at the Karlivka district tax inspectorate in Karlivka district, Poltava oblast, Ukraine. There were no reported casualties. No group claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,2,Government (General),Government of Poltava,District Tax Inspectorate,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",A grenade launcher was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,1,214,Ukraine,Kharkiv,Kharkiv,49.9935,36.230383,"07/01/2015: An explosive device detonated near a dormitory of the Kharkiv Polytechnic Institute on Tselinohradska Street in Kharkiv city, Kharkiv oblast, Ukraine. No one was injured, although windows were damaged in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,8,Educational Institution,Kharkiv Polytechnic Institute,Dormitory,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.02E+11,2015,7,1,214,Ukraine,Luhansk,Borivske,48.871091,38.563467,"07/01/2015: A roadside bomb was discovered and defused near the village of Borivske, Severodonetsk district, Luhansk oblast, Ukraine. No group claimed responsibility for the attack.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,"A roadside bomb containing 400 grams of TNT, an electric detonator, and a connected projectile was used in the attack.",0,0,0,0,0,,,,,
2.02E+11,2015,7,1,54,Czech Republic,Prague,Prague,50.075538,14.4378,"07/01/2015: Assailants set fire to a police vehicle near a metro station in Prague, Czech Republic. There were no reported casualties in the attack, but the vehicle was damaged. The Revolutionary Cells Network (SRN) claimed responsibility for the incident and stated it was in retaliation for a prior police raid.",0,1,0,7,Facility/Infrastructure Attack,3,Police,Police of the Czech Republic,Vehicles,Revolutionary Cells Network (SRN),The Revolutionary Cells Network (SRN) claimed responsibility for the incident and stated that the attack was carried out in retaliation for police operations in April 2015.,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.02E+11,2015,7,2,214,Ukraine,Odessa,Odessa,46.480451,30.73396,"07/02/2015: An explosive device detonated near a cafe in central Odessa, Odessa oblast, Ukraine. There were no injuries in the attack. The Odessa Underground claimed responsibility for the incident and stated the cafe was attacked because it was a meeting place for Ukrainian nationalists.",0,1,0,3,Bombing/Explosion,1,Business,U Angelovykh,Restaurant,Odessa Underground,The Odessa Underground claimed responsibility for the incident and stated that U Angelovykh restaurant was targeted because the group believed it was a gathering location for Ukrainian nationalists.,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A homemade explosive device was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,2,603,United Kingdom,Northern Ireland,Belfast,54.600111,-5.903654,"07/02/2015: Assailants threw petrol bombs at a police vehicle in St Patrick's Walk area, Belfast, Northern Ireland, United Kingdom. There were no reported casualties. No group claimed responsibility for the incident.",0,0,0,2,Armed Assault,3,Police,Police Service of Northern Ireland (PSNI),Vehicle,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,Three petrol bombs were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,3,214,Ukraine,Kyivska,Unknown,50.052951,30.766713,"07/03/2015: A grenade detonated targeting the home of a local councilor, Velyka Motovylivka, in Kyivska oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,0,0,1,Assassination,2,Government (General),Government of Kiev,House of Local Councilor: Velyka Motovylivka,Unknown,,6,Explosives/Bombs/Dynamite,7,Grenade,An RGD-5 grenade was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,4,214,Ukraine,Sumy,Sumy,50.9077,34.7981,"07/04/2015: An explosive device detonated at the Party of the Defenders of the Fatherland office in Sumy city, Sumy oblast, Ukraine. There were no reported casualties in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,22,Violent Political Party,Party of the Defenders of the Fatherland,Office,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.02E+11,2015,7,4,214,Ukraine,Luhansk,Zholobok,48.715555,38.689306,"07/04/2015: An explosive device detonated at a military checkpoint near Zholobok village, Luhansk oblast, Ukraine. At least three soldiers were killed and three were wounded in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,Ukrainian Army,Checkpoint,Unknown,,6,Explosives/Bombs/Dynamite,8,Land Mine,A roadside landmine was used in the attack.,3,0,3,0,0,,,,,
2.02E+11,2015,7,4,54,Czech Republic,Prague,Prague,50.075538,14.4378,"07/04/2015: Assailants set fire to a police vehicle near a railway station in Prague, Czech Republic. There were no reported casualties in this attack. The Revolutionary Cells Network (SRN) claimed responsibility for the incident and stated that the attack was carried out in retaliation for police operations in April 2015.",0,1,0,7,Facility/Infrastructure Attack,3,Police,Police of the Czech Republic,Vehicles,Revolutionary Cells Network (SRN),The Revolutionary Cells Network (SRN) claimed responsibility for the incident and stated that the attack was carried out in retaliation for police operations in April 2015.,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.02E+11,2015,7,5,214,Ukraine,Odessa,Odessa,46.482526,30.723309,"07/05/2015: An explosive device was discovered and defused in Odessa city, Odessa oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,12,Remote Trigger,A radio-controlled explosive device planted inside a can rewound with adhesive tape and attached to batteries and wires was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,6,124,Malta,Zebbug,Zebbug,35.872839,14.442733,"07/06/2015: An explosive device detonated at a Toyota showroom in Zebbug city, Zebbug region, Malta. There were no reported casualties in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,1,Business,Toyota,Car Showroom,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.02E+11,2015,7,7,167,Russia,Dagestan,Babayurt district,43.599162,46.776423,"07/07/2015: An assailant planted an explosive device at a shop in Babayurt district, Dagestan, Russia. Police officers shot and killed the assailant after pursuing him and security forces safely removed the device. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,1,Business,Unknown,Shop,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A homemade explosive device was used in the attack.,1,1,0,0,0,,,,,
2.02E+11,2015,7,8,167,Russia,North Ossetia-Alania,Sunzha district,43.0625,44.820833,"07/08/2015: An explosive device detonated near the house of Akhmet Dzeitov in Sunzha district, North Ossetia-Alania, Russia. Dzeitov, the Sunzha police chief, was unharmed by the blast. No group claimed responsibility for the incident.",0,0,0,1,Assassination,3,Police,Russian Police,District Chief: Akhmet Dzeitov,Unknown,,6,Explosives/Bombs/Dynamite,8,Land Mine,A landmine planted outside a police chief's residence was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,9,96,Ireland,Kildare,Kildare,53.159063,-6.909313,"07/09/2015: A bomb disposal team defused an explosive device planted outside of a civilian home in Kildare, Ireland. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,House,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A pipe bomb was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,11,214,Ukraine,Zakarpattia,Mukacheve,48.441418,22.720776,"07/11/2015: Assailants opened fire on a cafe holding a meeting with lawmaker Mykhailo Lanyo in Mukacheve town, Zakarpattia oblast, Ukraine. Two people and five assailants were killed and six police officers, five assailants, and three civilians were injured in the ensuing clash. Additionally, the assailants briefly held a child hostage and released him shortly after. The Right Sector claimed responsibility for the incident, claiming the politician's body guards opened fire on them.",0,1,0,6,Hostage Taking (Kidnapping),2,Government (General),Government of Mukacheve,Lawmaker: Mykhailo Lanyo,Right Sector,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)","Rocket-propelled grenade (RPG) 7 launchers, Kalashnikov assault rifles, and other firearms were used in the attack.",7,5,14,5,1,1,2,Hostage(s) released by perpetrators,1,
2.02E+11,2015,7,11,75,Germany,Saxony,Bohlen,51.200695,12.387038,"07/11/2015: Assailants opened fire on a refugee hostel in Bohlen city, Saxony state, Germany. No one was injured in the attack, but the building was damaged. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,13,Other,Unknown,Asylum Seeker Hostel,Unknown,,5,Firearms,5,Unknown Gun Type,,0,0,0,0,0,,,,,
2.02E+11,2015,7,12,603,United Kingdom,Northern Ireland,Belfast,54.617964,-5.923699,"07/12/2015: Assailants threw three petrol bombs at the Sammy Duddy conflict transformation centre along York road in Belfast, Northern Ireland, United Kingdom. There were no reported casualties; however, the centre was damaged in the attack. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,North Belfast Ulster Political Research Group (UPRG),Sammy Duddy Conflict Transformation Centre,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,Three petrol bombs were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,12,214,Ukraine,Donetsk,Avdiivka,48.166605,37.703034,"07/12/2015: Assailants shelled the Avdiivka Coke and Chemical Plant (AKHZ) in Avdiivka, Donetsk oblast, Ukraine. Two civilians were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",0,1,0,3,Bombing/Explosion,1,Business,Avdiivka Coke and Chemical Plant (AKHZ),Chemical Plant,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Several 122-mm howitzers were used in the attack.,0,0,2,0,0,,,,,
2.02E+11,2015,7,12,603,United Kingdom,Northern Ireland,Londonderry,54.988869,-7.338882,"07/12/2015: Assailants threw incendiary devices at fire crews in Brandywell neighborhood, Londonderry, Northern Ireland, United Kingdom. This was one of two similar attacks on fire crews in Londonderry on the same day. No casualties were reported in the attacks. No group claimed responsibility for the incidents.",1,0,0,2,Armed Assault,13,Other,Fire And Rescue Service,Fire Crews,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,Petrol bombs were used in the attack.,0,0,0,0,0,,,,,"201507120095, 201507120096"
2.02E+11,2015,7,12,603,United Kingdom,Northern Ireland,Londonderry,55.031412,-7.320607,"07/12/2015: Assailants threw incendiary devices at fire crews in Galliagh neighborhood, Londonderry, Northern Ireland, United Kingdom. This was one of two similar attacks on fire crews in Londonderry on the same day. No casualties were reported in the attacks. No group claimed responsibility for the incidents.",1,0,0,2,Armed Assault,13,Other,Northern Ireland Fire and Rescue Service,Fire Fighting Crew,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,Petrol bombs were used in the attack.,0,0,0,0,0,,,,,"201507120096, 201507120095"
2.02E+11,2015,7,12,75,Germany,Saxony,Bohlen,51.200695,12.387038,"07/12/2015: Assailants opened fire on a refugee hostel in Bohlen city, Saxony state, Germany. No one was harmed in the attack. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,13,Other,Unknown,Asylum Seeker Hostel,Unknown,,5,Firearms,5,Unknown Gun Type,,0,0,0,0,0,,,,,
2.02E+11,2015,7,13,214,Ukraine,Luhansk,Shchastya,48.74742,39.263987,"07/13/2015: Assailants shelled the Shchastya Thermal Power Plant near Shchastya, Luhansk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Luhansk People's Republic.",0,1,0,3,Bombing/Explosion,21,Utilities,Unknown,Thermal Power Plant,Luhansk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Mortars were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,13,603,United Kingdom,Northern Ireland,Londonderry,54.994957,-7.327465,"07/13/2015: Assailants threw petrol bombs at an unknown number of police officers in Bogside neighborhood, Londonderry, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,0,0,2,Armed Assault,3,Police,Police Service of Northern Ireland (PSNI),Officers,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,Petrol bombs and stones were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,13,603,United Kingdom,Northern Ireland,Londonderry,54.994957,-7.327465,"07/13/2015: Assailants threw petrol bombs at the Verbal Arts Centre in Bogside neighborhood, Londonderry, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,0,0,7,Facility/Infrastructure Attack,1,Business,Verbal Arts Centre,Building,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,Petrol bombs were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,13,98,Italy,Lazio,Rome,41.89021,12.492231,"07/13/2015: An assailant held a tourist hostage, forced her to her knees, and held a knife to her throat at the Colosseum in Rome, Italy. No injuries were reported in the attack. The victim was identified as 26-year-old Chiara Frisco of Vasto. No group claimed responsibility for the incident; however, authorities arrested a Brazilian national in connection with the attack.",0,1,0,6,Hostage Taking (Kidnapping),18,Tourists,Not Applicable,Tourist: Chiara Frisco,Unknown,"The specific motive is unknown; however, sources noted that the assailant yelled ""God is great,"" during the attack.",9,Melee,23,Knife or Other Sharp Object,A knife was used in the attack.,0,0,0,0,1,1,2,Hostage(s) released by perpetrators,1,
2.02E+11,2015,7,14,214,Ukraine,Lviv,Lviv,49.830186,23.947438,"07/14/2015: A tripwire explosive device detonated at the entrance of a police station on Pluhova street, Zaliznychnyi district, Lviv city, Lviv oblast, Ukraine. One police officer was wounded. No group claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,3,Police,Militsiya,Police Station,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,An explosive device utilizing tripwires and fixed to the door of a police station was used in the attack.,0,0,1,0,0,,,,,
2.02E+11,2015,7,14,214,Ukraine,Lviv,Lviv,49.861445,24.00954,"07/14/2015: An explosive device detonated at a police station in the Shevchenkivskyy neighborhood, Lviv city, Lviv oblast, Ukraine. One police officer was wounded in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,3,Police,Militsiya,Police Station,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,An explosive device utilizing tripwires and fixed to the door of a police station was used in the attack.,0,0,1,0,0,,,,,
2.02E+11,2015,7,14,69,France,Provence-Alpes-Cote d'Azur,Berre L'Etang,43.475773,5.167309,"07/14/2015: Explosive devices detonated targeting tanks at a petrochemical plant in Berre L' Etang city, Provence-Alpes-Côte d'Azur region, France. No one was injured, but the tanks were damaged by the blast. This was one of two related incidents at the same plant on the same day. No group claimed responsibility for the incidents.",1,1,0,3,Bombing/Explosion,1,Business,LyondellBasell,Chemical Tank,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,"201507140079, 201507140081"
2.02E+11,2015,7,14,69,France,Provence-Alpes-Cote d'Azur,Berre L'Etang,43.475773,5.167309,"07/14/2015: An explosive device was discovered and defused near a petrochemical plant in Berre L' Etang city, Provence-Alpes-Côte d'Azur region, France. This was one of two related incidents at the same plant on the same day. No group claimed responsibility for the incidents.",1,0,0,3,Bombing/Explosion,1,Business,LyondellBasell,Chemical Tank,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,"201507140081, 201507140079"
2.02E+11,2015,7,15,214,Ukraine,Donetsk,Svitlodarsk,48.433544,38.223653,"07/15/2015: Assailants shelled Ukrainian soldiers near Svitlodarsk, Donetsk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Heavy artillery was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,15,214,Ukraine,Donetsk,Horlivka,48.3071,38.029633,"07/15/2015: Assailants shelled Ukrainian soldiers near Horlivka, Donetsk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Heavy artillery was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,15,214,Ukraine,Kharkiv,Kharkiv,49.9935,36.230383,"07/15/2015: Police detained an assailant planting explosives on a railway line in Kharkiv city, Kharkiv oblast, Ukraine. No group claimed responsibility for the incident; however, authorities identified the assailant as a member of the Donetsk People's Republic.",0,0,0,3,Bombing/Explosion,19,Transportation,Unknown,Railway Station,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.02E+11,2015,7,15,75,Germany,Bavaria,Reichertshofen,48.65703,11.46785,"07/15/2015: Assailants set fire to a guesthouse used for refugee housing in Reichertshofen, Bavaria, Germany. No one was injured, but the guesthouse was damaged No group claimed responsibility for the incident; however, sources attributed the attack to the Third Way (Der III. Weg).",0,1,0,7,Facility/Infrastructure Attack,13,Other,Unknown,Planned Refugee Housing,The Third Way (Der III. Weg),,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.02E+11,2015,7,14,214,Ukraine,Luhansk,Bolotne,48.605276,39.596476,"07/14/2015: An explosive device detonated targeting Ukrainian soldiers in the Bolotne village, Luhansk oblast, Ukraine. Five soldiers were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Luhansk People's Republic.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Luhansk People's Republic,,6,Explosives/Bombs/Dynamite,8,Land Mine,A landmine planted in a village was used in the attack.,5,0,0,0,0,,,,,
2.02E+11,2015,7,17,96,Ireland,Louth,Dundalk,53.998009,-6.404981,"07/17/2015: Assailants threw a grenade at a house in Dundalk, County Louth, Ireland. The grenade did not detonate. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,House,Unknown,,6,Explosives/Bombs/Dynamite,7,Grenade,,0,0,0,0,0,,,,,
2.02E+11,2015,7,18,214,Ukraine,Donetsk,Avdiivka,48.136607,37.74908,"07/18/2015: Assailants shelled a residential area in the Avdiivka town, Donetsk oblast, Ukraine. Three civilians were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,Residential Area,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Mortars were used in the attack.,3,0,0,0,0,,,,,
2.02E+11,2015,7,18,214,Ukraine,Donetsk,Donetsk,48.000317,37.779209,"07/18/2015: Assailants shelled Kuibyshivsky neighborhood in Donetsk city, Donetsk oblast, Ukraine. At least one civilian was killed in the attack. No group claimed responsibility for the incident; however, authorities attributed the attack to the Donetsk People's Republic, which denied responsibility for the incident.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Kuibyshivsky Neighborhood,Neighborhood,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Twenty self-propelled artillery shells were used in the attack.,1,0,3,0,0,,,,,
2.02E+11,2015,7,19,603,United Kingdom,Northern Ireland,Lurgan,54.463526,-6.334551,"07/19/2015: An explosive device detonated near police officers investigating a hoax device in Lurgan, Northern Ireland, United Kingdom. After the explosion, assailants threw Molotov cocktails and bricks at the police. No one was injured in the attack. No group claimed responsibility for the incident; however, sources suspected that the Continuity Irish Republican Army (CIRA) was involved.",0,1,0,3,Bombing/Explosion,3,Police,Police Service Of Northern Ireland (PSNI),Officers,Continuity Irish Republican Army (CIRA),,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,"An explosive device, petrol bombs, and bricks were used in the attack.",0,0,0,0,0,,,,,
2.02E+11,2015,7,19,214,Ukraine,Luhansk,Kondrashivka,48.659547,39.48214,"07/19/2015: An explosive device detonated near Kondrashivka village, Luhansk oblast, Ukraine. A Uzbek national was wounded in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,Civilian,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,1,0,0,,,,,
2.02E+11,2015,7,20,214,Ukraine,Odessa,Odessa,46.473007,30.738764,"07/20/2015: A grenade detonated at the entrance of a bar on Rishelyevskaya street in Odessa city, Odessa oblast, Ukraine. One person was wounded in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,1,Business,Libertin,Bar,Unknown,"The specific motive is unknown; however, sources noted that Libertine was a popular venue among members of the LGBTQ community.",6,Explosives/Bombs/Dynamite,7,Grenade,An RGD-5 grenade was used in the attack.,0,0,1,0,0,,,,,
2.02E+11,2015,7,20,198,Sweden,Vastra Gotaland,Bengtsfors,59.028612,12.226943,"07/20/2015: Assailants set a fire in the basement of a refugee center in Bengtsfors, Vastra Gotaland county, Sweden. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,13,Other,Unknown,Refugee Center,Unknown,,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.02E+11,2015,7,24,214,Ukraine,Ivano-Frankivsk,Horodenka,48.672673,25.496076,"07/24/2015: Assailants set fire to a Right Sector party office in Horodenka town, Ivano-Frankivsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the attack.",0,1,0,7,Facility/Infrastructure Attack,22,Violent Political Party,Right Sector,Office,Unknown,,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
